subject,arm,timepoint,query,tax_id,parent_tax_id
25,M,4,SRR5580150.1075991,861448,12333
25,M,4,SRR5580148.42563,10678,186789
25,M,4,SRR5580156.561114,10713,335795
25,M,4,SRR5580149.437895,303381,329160
25,M,4,SRR5580148.413090,1414742,196894
25,M,4,SRR5580156.2541975,1327937,196894
25,M,4,SRR5580149.1374626,10678,186789
25,M,4,SRR5580155.2157483,571950,12333
25,M,4,SRR5580156.2834159,1147147,335795
25,M,4,SRR5580148.770376,1357669,196894
25,M,4,SRR5580155.1767345,55884,196896
25,M,4,SRR5580149.1218700,1168281,196895
25,M,4,SRR5580148.6528078,12336,196896
25,M,4,SRR5580155.1680988,1147094,196896
25,M,4,SRR5580150.3108307,1340769,1980930
25,M,4,SRR5580149.2793016,38018,12333
25,M,4,SRR5580150.2353074,929814,196896
25,M,4,SRR5580149.271267,1279082,196896
25,M,4,SRR5580148.791610,1141136,196896
25,M,4,SRR5580148.4216949,571950,12333
25,M,4,SRR5580150.2016378,10710,186765
25,M,4,SRR5580149.1976479,10678,186789
25,M,4,SRR5580155.3079189,861448,12333
25,M,4,SRR5580149.63076,1340769,1980930
25,M,4,SRR5580148.8140795,1289600,12333
25,M,4,SRR5580156.164421,10738,335795
25,M,4,SRR5580155.405694,10710,186765
25,M,4,SRR5580155.1921579,929814,196896
25,M,4,SRR5580149.1906616,38018,12333
25,M,4,SRR5580149.2439289,10678,186789
25,M,4,SRR5580149.2881808,12336,196896
25,M,4,SRR5580148.4155713,10678,186789
25,M,4,SRR5580155.596338,1129147,1985338
25,M,4,SRR5580148.56212,233894,329380
25,M,4,SRR5580155.65140,754051,79205
25,M,4,SRR5580149.84712,1147151,335795
25,M,4,SRR5580155.2189011,1141136,196896
25,M,4,SRR5580148.5200754,10680,329161
25,M,4,SRR5580148.8230196,10710,186765
25,M,4,SRR5580148.6811051,38018,12333
25,M,4,SRR5580149.522658,1177632,196894
25,M,4,SRR5580150.3127724,38018,12333
25,M,4,SRR5580156.35785,38018,12333
25,M,4,SRR5580155.1764797,10738,335795
25,M,4,SRR5580148.2913383,1279082,196896
25,M,4,SRR5580148.654998,1340712,2006134
25,M,4,SRR5580149.435913,1051631,196894
25,M,4,SRR5580155.699122,38018,12333
25,M,4,SRR5580148.7002778,861448,12333
25,M,4,SRR5580155.2790597,10678,186789
25,M,4,SRR5580148.5953428,1211643,1623296
25,M,4,SRR5580155.2542974,1391188,1918722
25,M,4,SRR5580148.1850613,151534,196894
25,M,4,SRR5580155.2993252,482822,10710
25,M,4,SRR5580150.2773155,10710,186765
25,M,4,SRR5580150.3080068,10747,1982584
25,M,4,SRR5580149.2174584,1141136,196896
25,M,4,SRR5580156.1604271,1211280,1921529
25,M,4,SRR5580156.24204,1392231,12333
25,M,4,SRR5580150.2280059,929814,196896
25,M,4,SRR5580150.1970129,294382,196894
25,M,4,SRR5580150.529892,10710,186765
25,M,4,SRR5580156.1957168,1524882,196894
25,M,4,SRR5580148.1040145,571950,12333
25,M,4,SRR5580148.1296626,1147149,335795
25,M,4,SRR5580156.2512110,929814,196896
25,M,4,SRR5580149.982501,59241,196894
25,M,4,SRR5580156.1655829,10678,186789
25,M,4,SRR5580148.4003205,38018,12333
25,M,4,SRR5580149.3104114,12336,196896
25,M,4,SRR5580149.51574,1147149,335795
25,M,4,SRR5580148.2002229,38018,12333
25,M,4,SRR5580150.2063546,1289598,1758253
25,M,4,SRR5580156.1154789,1124654,1231360
25,M,4,SRR5580148.1307629,1296660,196896
25,M,4,SRR5580156.2707610,1305708,196894
25,M,4,SRR5580155.2376944,1168281,196895
25,M,4,SRR5580148.668393,1524881,196895
25,M,4,SRR5580148.7353148,238854,329380
25,M,4,SRR5580156.292633,1392231,12333
25,M,4,SRR5580150.1445449,38018,12333
25,M,4,SRR5580148.5450808,462299,12333
25,M,4,SRR5580148.7252442,694060,196896
25,M,4,SRR5580155.1646993,462299,12333
25,M,4,SRR5580156.2331628,663241,196894
25,M,4,SRR5580155.309443,929814,196896
25,M,4,SRR5580155.238002,571950,12333
25,M,4,SRR5580150.1183985,1289600,12333
25,M,4,SRR5580150.2294822,12336,196896
25,M,4,SRR5580149.2190568,1147149,335795
25,M,4,SRR5580149.1924359,571950,12333
25,M,4,SRR5580155.3116717,1168549,196894
25,M,4,SRR5580155.2756039,1147149,335795
25,M,4,SRR5580148.5676252,335924,196896
25,M,4,SRR5580156.2070068,38018,12333
25,M,4,SRR5580155.821182,10682,10678
25,M,4,SRR5580155.740368,38018,12333
25,M,4,SRR5580150.84392,38018,12333
25,M,4,SRR5580149.1554421,1289600,12333
25,M,4,SRR5580155.1012377,1124654,1231360
25,M,4,SRR5580155.447582,1235659,1206898
25,M,4,SRR5580150.3098133,906669,335795
25,M,4,SRR5580156.975777,10682,10678
25,M,4,SRR5580156.2089029,1124654,1231360
25,M,4,SRR5580155.2752133,1273738,196896
25,M,4,SRR5580148.2774828,861448,12333
25,M,4,SRR5580148.5743100,1211643,1623296
25,M,4,SRR5580156.1482693,75590,79205
25,M,4,SRR5580155.892945,75320,1914019
25,M,4,SRR5580155.1296193,871584,196894
25,M,4,SRR5580150.2232020,268746,329380
25,M,4,SRR5580155.2199284,1308863,196894
25,M,4,SRR5580155.2148738,1147094,196896
25,M,4,SRR5580150.2650955,994601,196895
25,M,4,SRR5580150.707034,1235659,1206898
25,M,4,SRR5580156.904684,1147094,196896
25,M,4,SRR5580149.2500944,1041526,1924734
25,M,4,SRR5580150.3037186,1168281,196895
25,M,4,SRR5580149.143071,462299,12333
25,M,4,SRR5580148.669529,1211280,1921529
25,M,4,SRR5580149.2486834,335924,196896
25,M,4,SRR5580149.2876015,929814,196896
25,M,4,SRR5580156.1968605,1279082,196896
25,M,4,SRR5580155.3046927,1051631,196894
25,M,4,SRR5580149.1835291,571950,12333
25,M,4,SRR5580150.2964764,1406974,196895
25,M,4,SRR5580150.2671224,691965,1982369
25,M,4,SRR5580148.4033761,1357669,196894
25,M,4,SRR5580150.1824564,38018,12333
25,M,4,SRR5580149.760223,571950,12333
25,M,4,SRR5580156.2953376,1147149,335795
25,M,4,SRR5580149.703515,10679,140410
25,M,4,SRR5580155.2334906,1150991,196896
25,M,4,SRR5580155.1835600,38018,12333
25,M,4,SRR5580149.2983756,10678,186789
25,M,4,SRR5580155.3145193,563769,335795
25,M,4,SRR5580148.53145,43685,196894
25,M,4,SRR5580155.942373,105686,12333
25,M,4,SRR5580148.5716914,298338,1232680
25,M,4,SRR5580150.265440,10868,1977411
25,M,4,SRR5580149.2045496,38018,12333
25,M,4,SRR5580148.1801864,12336,196896
25,M,4,SRR5580148.482511,1137452,12333
25,M,4,SRR5580149.1743610,331278,196896
25,M,4,SRR5580150.1653242,1084719,686598
25,M,4,SRR5580149.600540,179237,102294
25,M,4,SRR5580150.3010313,559189,1912144
25,M,4,SRR5580150.511043,10710,186765
25,M,4,SRR5580149.861846,151539,196894
25,M,4,SRR5580155.906834,861448,12333
25,M,4,SRR5580155.2084462,335924,196896
25,M,4,SRR5580150.230231,38018,12333
25,M,4,SRR5580149.2045606,947379,442493
25,M,4,SRR5580155.1198658,38018,12333
25,M,4,SRR5580148.8053294,861448,12333
25,M,4,SRR5580148.1237245,697227,1914192
25,M,4,SRR5580150.1868585,755164,196896
25,M,4,SRR5580150.2967654,10713,335795
25,M,4,SRR5580148.7069810,10678,186789
25,M,4,SRR5580150.1791770,10682,10678
25,M,4,SRR5580150.1847905,10713,335795
25,M,4,SRR5580150.3023336,38018,12333
25,M,4,SRR5580149.2329959,1136534,196896
25,M,4,SRR5580155.109526,700512,196894
25,M,4,SRR5580148.521902,861448,12333
25,M,4,SRR5580155.28223,697227,1914192
25,M,4,SRR5580155.1416394,294382,196894
25,M,4,SRR5580156.189800,282785,196896
25,M,4,SRR5580150.1948534,12336,196896
25,M,4,SRR5580149.1567880,97081,374810
25,M,4,SRR5580148.2346935,38018,12333
25,M,4,SRR5580155.2003610,10678,186789
25,M,4,SRR5580148.1332180,462299,12333
25,M,4,SRR5580150.1545613,1327760,196894
25,M,4,SRR5580155.2611106,1124654,1231360
25,M,4,SRR5580150.2365617,279006,329380
25,M,4,SRR5580149.1525309,335924,196896
25,M,4,SRR5580149.672648,703038,12333
25,M,4,SRR5580155.263514,1340712,2006134
25,M,4,SRR5580149.2804752,335924,196896
25,M,4,SRR5580156.1561285,1267169,12333
25,M,4,SRR5580148.3921014,563769,335795
25,M,4,SRR5580149.1615612,1147149,335795
25,M,4,SRR5580148.4666784,1147147,335795
25,M,4,SRR5580149.196600,38018,12333
25,M,4,SRR5580149.1365787,722418,1636617
25,M,4,SRR5580148.4306403,861448,12333
25,M,4,SRR5580148.1859647,38018,12333
25,M,4,SRR5580156.1086282,38018,12333
25,M,4,SRR5580156.517204,1524882,196894
25,M,4,SRR5580155.1026922,557989,12333
25,M,4,SRR5580155.331143,984175,196894
25,M,4,SRR5580156.2793561,10743,335795
25,M,4,SRR5580156.1983186,948870,196896
25,M,4,SRR5580148.7381347,10710,186765
25,M,4,SRR5580156.1978505,10678,186789
25,M,4,SRR5580150.2917330,335924,196896
25,M,4,SRR5580149.3109372,38018,12333
25,M,4,SRR5580148.8083472,10713,335795
25,M,4,SRR5580150.1580431,1084719,686598
25,M,4,SRR5580156.1153212,43685,196894
25,M,4,SRR5580150.1805332,571950,12333
25,M,4,SRR5580148.2311146,1089119,1623292
25,M,4,SRR5580155.1416130,10678,186789
25,M,4,SRR5580156.940076,906668,335795
25,M,4,SRR5580155.2024527,38018,12333
25,M,4,SRR5580149.1195964,936054,1758253
25,M,4,SRR5580156.766971,38018,12333
25,M,4,SRR5580148.2926905,10678,186789
25,M,4,SRR5580155.1474494,1147149,335795
25,M,4,SRR5580155.1018492,1289600,12333
25,M,4,SRR5580150.1506007,10724,335795
25,M,4,SRR5580148.8182906,1289600,12333
25,M,4,SRR5580156.1576150,1089121,196894
25,M,4,SRR5580149.2801163,1175662,196894
25,M,4,SRR5580149.1810052,1357825,329161
25,M,4,SRR5580156.470243,571950,12333
25,M,4,SRR5580155.1919836,1327759,196894
25,M,4,SRR5580149.2229441,335924,196896
25,M,4,SRR5580149.78026,38018,12333
25,M,4,SRR5580156.394080,1527770,196896
25,M,4,SRR5580150.2112150,563769,335795
25,M,4,SRR5580150.1417000,1002725,1914205
25,M,4,SRR5580150.2487479,38018,12333
25,M,4,SRR5580150.2040344,10682,10678
25,M,4,SRR5580156.99017,1141136,196896
25,M,4,SRR5580155.355337,1392231,12333
25,M,4,SRR5580149.552401,1161927,196896
25,M,4,SRR5580155.1720543,38018,12333
25,M,4,SRR5580155.2187009,1327941,1982581
25,M,4,SRR5580150.420501,1327951,196894
25,M,4,SRR5580148.6720631,1289598,1758253
25,M,4,SRR5580149.1058968,10710,186765
25,M,4,SRR5580156.766873,557989,12333
25,M,4,SRR5580150.379470,948870,196896
25,M,4,SRR5580156.2926668,38018,12333
25,M,4,SRR5580149.2736678,38018,12333
25,M,4,SRR5580149.1555687,1406974,196895
25,M,4,SRR5580148.4462694,227470,329380
25,M,4,SRR5580149.2308104,335924,196896
25,M,4,SRR5580148.5698194,1177632,196894
25,M,4,SRR5580155.1279535,38018,12333
25,M,4,SRR5580156.2951074,1497851,1921019
25,M,4,SRR5580155.1962141,1308863,196894
25,M,4,SRR5580155.2363122,1191380,196894
25,M,4,SRR5580155.303684,10678,186789
25,M,4,SRR5580156.758363,861448,12333
25,M,4,SRR5580155.2575684,38018,12333
25,M,4,SRR5580149.2107893,1147152,335795
25,M,4,SRR5580155.500641,10678,186789
25,M,4,SRR5580150.2640360,38018,12333
25,M,4,SRR5580150.1199600,10710,186765
25,M,4,SRR5580149.429289,1195075,1673873
25,M,4,SRR5580156.2375759,335924,196896
25,M,4,SRR5580148.6669948,1340712,2006134
25,M,4,SRR5580148.1700799,571950,12333
25,M,4,SRR5580156.1342109,541865,196894
25,M,4,SRR5580149.2266809,1430444,1914160
25,M,4,SRR5580148.5762835,929814,196896
25,M,4,SRR5580149.1355191,294382,196894
25,M,4,SRR5580149.1538246,1486428,196894
25,M,4,SRR5580150.847954,10678,186789
25,M,4,SRR5580148.1111070,861448,12333
25,M,4,SRR5580148.3315526,1278479,196896
25,M,4,SRR5580155.2995765,861448,12333
25,M,4,SRR5580156.367526,1289600,12333
25,M,4,SRR5580148.2209246,1206110,196896
25,M,4,SRR5580155.2804681,38018,12333
25,M,4,SRR5580156.2723898,694060,196896
25,M,4,SRR5580148.3355154,861448,12333
25,M,4,SRR5580150.1791505,948870,196896
25,M,4,SRR5580148.911005,1029988,196894
25,M,4,SRR5580156.2585575,1141136,196896
25,M,4,SRR5580150.441183,291401,12333
25,M,4,SRR5580148.8411237,1335230,196896
25,M,4,SRR5580150.2103473,1084719,686598
25,M,4,SRR5580148.1167881,1392231,12333
25,M,4,SRR5580156.2184293,861448,12333
25,M,4,SRR5580149.1111963,555387,329380
25,M,4,SRR5580149.1077325,929814,196896
25,M,4,SRR5580148.6624273,335797,335795
25,M,4,SRR5580150.176184,38018,12333
25,M,4,SRR5580150.770898,57477,1918011
25,M,4,SRR5580148.1446717,10682,10678
25,M,4,SRR5580149.3081362,38018,12333
25,M,4,SRR5580149.1778304,754037,196896
25,M,4,SRR5580149.644823,1289600,12333
25,M,4,SRR5580148.6665086,1147158,335795
25,M,4,SRR5580155.188917,861448,12333
25,M,4,SRR5580150.550701,38018,12333
25,M,4,SRR5580155.2979427,1147149,335795
25,M,4,SRR5580149.1965977,10710,186765
25,M,4,SRR5580150.1616129,462299,12333
25,M,4,SRR5580155.3067049,861448,12333
25,M,4,SRR5580155.599617,1357669,196894
25,M,4,SRR5580150.271477,632112,1232680
25,M,4,SRR5580150.1701839,1392231,12333
25,M,4,SRR5580155.2047566,641487,196894
25,M,4,SRR5580155.2725378,645664,1913995
25,M,4,SRR5580148.5886683,38018,12333
25,M,4,SRR5580156.986312,571950,12333
25,M,4,SRR5580149.1078551,929814,196896
25,M,4,SRR5580149.713358,1147149,335795
25,M,4,SRR5580156.364782,282785,196896
25,M,4,SRR5580148.5893010,691964,1982368
25,M,4,SRR5580149.826945,294382,196894
25,M,4,SRR5580155.174237,38018,12333
25,M,4,SRR5580155.1326246,861448,12333
25,M,4,SRR5580156.1434936,1211280,1921529
25,M,4,SRR5580155.206854,703038,12333
25,M,4,SRR5580150.3005722,335797,335795
25,M,4,SRR5580150.1899028,38018,12333
25,M,4,SRR5580150.1966160,1357825,329161
25,M,4,SRR5580150.203381,1041526,1924734
25,M,4,SRR5580148.6257500,10678,186789
25,M,4,SRR5580150.2912209,557989,12333
25,M,4,SRR5580148.4403604,38018,12333
25,M,4,SRR5580148.7533132,1084719,686598
25,M,4,SRR5580149.2759183,1168281,196895
25,M,4,SRR5580155.2115679,335924,196896
25,M,4,SRR5580149.45865,1084719,686598
25,M,4,SRR5580156.76608,1486404,2006134
25,M,4,SRR5580150.894094,10682,10678
25,M,4,SRR5580155.328177,10747,1982584
25,M,4,SRR5580150.2548488,1084719,686598
25,M,4,SRR5580155.1855847,906669,335795
25,M,4,SRR5580150.2709681,57477,1918011
25,M,4,SRR5580149.2156762,929814,196896
25,M,4,SRR5580150.2825171,941058,196896
25,M,4,SRR5580149.1280255,294382,196894
25,M,4,SRR5580155.3104115,1141136,196896
25,M,4,SRR5580149.1726969,1340712,2006134
25,M,4,SRR5580155.98369,10761,186794
25,M,4,SRR5580149.1164347,861448,12333
25,M,4,SRR5580156.2136841,929814,196896
25,M,4,SRR5580156.947943,38018,12333
25,M,4,SRR5580156.2795164,335924,196896
25,M,4,SRR5580150.2483652,571950,12333
25,M,4,SRR5580156.3003746,571950,12333
25,M,4,SRR5580149.874362,59241,196894
25,M,4,SRR5580156.2433563,1084719,686598
25,M,4,SRR5580150.270467,38018,12333
25,M,4,SRR5580150.1195502,335924,196896
25,M,4,SRR5580155.1251695,1084719,686598
25,M,4,SRR5580156.1378351,563769,335795
25,M,4,SRR5580150.2266851,335924,196896
25,M,4,SRR5580148.6562452,703038,12333
25,M,4,SRR5580149.1649239,38018,12333
25,M,4,SRR5580156.2993663,929814,196896
25,M,4,SRR5580148.1598790,1289600,12333
25,M,4,SRR5580149.1325796,38018,12333
25,M,4,SRR5580148.6981721,1211643,1623296
25,M,4,SRR5580149.2349655,10736,335795
25,M,4,SRR5580156.422777,38018,12333
25,M,4,SRR5580148.1806538,10868,1977411
25,M,4,SRR5580149.2758428,557989,12333
25,M,4,SRR5580150.1269425,10738,335795
25,M,4,SRR5580150.679182,1518022,196894
25,M,4,SRR5580150.2516167,335924,196896
25,M,4,SRR5580149.309044,1392231,12333
25,M,4,SRR5580156.2978171,38018,12333
25,M,4,SRR5580150.2271278,335924,196896
25,M,4,SRR5580156.2385642,1327760,196894
25,M,4,SRR5580156.2555362,1412875,196894
25,M,4,SRR5580148.1401921,10682,10678
25,M,4,SRR5580156.2682801,1508678,1914163
25,M,4,SRR5580149.239364,1235659,1206898
25,M,4,SRR5580149.1407352,38018,12333
25,M,4,SRR5580150.1259739,38018,12333
25,M,4,SRR5580149.3012751,38018,12333
25,M,4,SRR5580149.1477845,1089119,1623292
25,M,4,SRR5580150.1457788,1327937,196894
25,M,4,SRR5580150.2881029,861448,12333
25,M,4,SRR5580149.1699911,10868,1977411
25,M,4,SRR5580155.666560,861448,12333
25,M,4,SRR5580155.1231107,1458842,196894
25,M,4,SRR5580156.645413,1147149,335795
25,M,4,SRR5580148.6064449,282785,196896
25,M,4,SRR5580155.2512837,38018,12333
25,M,4,SRR5580148.4208396,571950,12333
25,M,4,SRR5580156.245021,1486428,196894
25,M,4,SRR5580155.1055294,929814,196896
25,M,4,SRR5580156.2768822,38018,12333
25,M,4,SRR5580155.1248085,431891,1623297
25,M,4,SRR5580150.1020372,1392231,12333
25,M,4,SRR5580148.3459189,1147157,335795
25,M,4,SRR5580156.605983,861448,12333
25,M,4,SRR5580150.1376609,1084719,686598
25,M,4,SRR5580149.59078,10710,186765
25,M,4,SRR5580155.2085682,563769,335795
25,M,4,SRR5580150.2644464,536472,382359
25,M,4,SRR5580149.2395916,10761,186794
25,M,4,SRR5580155.383767,279006,329380
25,M,4,SRR5580150.2810119,1308896,196894
25,M,4,SRR5580155.49268,1551641,1914206
25,M,4,SRR5580149.1308834,1273450,196896
25,M,4,SRR5580148.3420069,12336,196896
25,M,4,SRR5580156.2663824,1147149,335795
25,M,4,SRR5580149.2621740,10710,186765
25,M,4,SRR5580150.1082746,38018,12333
25,M,4,SRR5580155.690678,335924,196896
25,M,4,SRR5580156.1055239,1131315,196895
25,M,4,SRR5580156.36426,1147149,335795
25,M,4,SRR5580156.225546,1392231,12333
25,M,4,SRR5580155.2430252,10678,186789
25,M,4,SRR5580155.1866517,38018,12333
25,M,4,SRR5580155.2477111,291401,12333
25,M,4,SRR5580148.4842783,335924,196896
25,M,4,SRR5580156.2857589,557989,12333
25,M,4,SRR5580156.2914538,10710,186765
25,M,4,SRR5580150.403196,291401,12333
25,M,4,SRR5580149.266241,1147137,196894
25,M,4,SRR5580150.1482093,571950,12333
25,M,4,SRR5580150.303672,10710,186765
25,M,4,SRR5580155.2314945,1229754,1922211
25,M,4,SRR5580148.8099673,641487,196894
25,M,4,SRR5580149.2576036,881953,196894
25,M,4,SRR5580156.2398515,683735,196896
25,M,4,SRR5580150.1950800,1084719,686598
25,M,4,SRR5580149.3022255,10710,186765
25,M,4,SRR5580150.222394,1084719,686598
25,M,4,SRR5580148.7748831,1168549,196894
25,M,4,SRR5580148.7992023,1450142,1924730
25,M,4,SRR5580148.5932740,175950,102294
25,M,4,SRR5580149.2577566,1340712,2006134
25,M,4,SRR5580148.2584988,571950,12333
25,M,4,SRR5580148.216948,238854,329380
25,M,4,SRR5580148.6739472,38018,12333
25,M,4,SRR5580155.2980424,1162290,1914899
25,M,4,SRR5580148.7732823,1141136,196896
25,M,4,SRR5580148.760581,280702,12333
25,M,4,SRR5580150.2053583,929814,196896
25,M,4,SRR5580149.2922782,10710,186765
25,M,4,SRR5580148.4761150,10710,186765
25,M,4,SRR5580155.3019657,1147152,335795
25,M,4,SRR5580150.734599,861448,12333
25,M,4,SRR5580150.482095,230158,196896
25,M,4,SRR5580155.1860983,38018,12333
25,M,4,SRR5580149.2232213,879630,329380
25,M,4,SRR5580156.1598611,1147152,335795
25,M,4,SRR5580149.1995119,1147149,335795
25,M,4,SRR5580149.819018,697227,1914192
25,M,4,SRR5580149.2295745,869726,756278
25,M,4,SRR5580155.2232414,861448,12333
25,M,4,SRR5580156.1870866,571950,12333
25,M,4,SRR5580156.1992747,38018,12333
25,M,4,SRR5580149.1805559,1289600,12333
25,M,4,SRR5580155.463020,1089119,1623292
25,M,4,SRR5580150.1870378,1084719,686598
25,M,4,SRR5580156.2849675,38018,12333
25,M,4,SRR5580155.1239174,151534,196894
25,M,4,SRR5580156.3026712,1327759,196894
25,M,4,SRR5580150.1063836,414970,335795
25,M,4,SRR5580149.2928644,10705,335795
26,P,0,SRR5580160.6828446,1034132,2006134
26,P,0,SRR5580164.1181031,1289601,1758253
26,P,0,SRR5580164.152388,1411095,196896
26,P,0,SRR5580163.1004332,38018,12333
26,P,0,SRR5580161.1747847,459845,1623303
26,P,0,SRR5580163.781058,38018,12333
26,P,0,SRR5580160.4860148,38018,12333
26,P,0,SRR5580164.1660209,1211640,196894
26,P,0,SRR5580164.811511,879630,329380
26,P,0,SRR5580160.1445237,1126951,1985182
26,P,0,SRR5580163.1424828,571950,12333
26,P,0,SRR5580159.475618,682650,445686
26,P,0,SRR5580160.8645462,335924,196896
26,P,0,SRR5580159.1728740,38018,12333
26,P,0,SRR5580160.694982,38018,12333
26,P,0,SRR5580159.623761,38018,12333
26,P,0,SRR5580159.1429541,38018,12333
26,P,0,SRR5580164.2250049,870473,12333
26,P,0,SRR5580163.779045,38018,12333
26,P,0,SRR5580159.1331973,335924,196896
26,P,0,SRR5580164.1654941,38018,12333
26,P,0,SRR5580163.974232,260149,329380
26,P,0,SRR5580161.1564023,242527,1720323
26,P,0,SRR5580164.2097856,38018,12333
26,P,0,SRR5580159.1097712,75590,79205
26,P,0,SRR5580164.1149306,536454,268746
26,P,0,SRR5580160.4448538,227470,329380
26,P,0,SRR5580161.1327091,754039,196896
26,P,0,SRR5580160.1837658,1527519,196896
26,P,0,SRR5580160.8545898,1147094,196896
26,P,0,SRR5580160.4894606,169683,680115
26,P,0,SRR5580164.322135,120166,196894
26,P,0,SRR5580159.462094,57477,1918011
26,P,0,SRR5580159.2473331,103807,196896
26,P,0,SRR5580159.1303334,335924,196896
26,P,0,SRR5580161.1414002,1204528,196896
26,P,0,SRR5580161.1653932,38018,12333
26,P,0,SRR5580161.1290588,38018,12333
26,P,0,SRR5580161.1401354,691964,1982368
26,P,0,SRR5580164.662405,335924,196896
26,P,0,SRR5580163.1114827,38018,12333
26,P,0,SRR5580164.2334118,1211643,1623296
26,P,0,SRR5580159.881676,861448,12333
26,P,0,SRR5580160.3970841,38018,12333
26,P,0,SRR5580163.2295568,1211643,1623296
26,P,0,SRR5580159.396568,1034132,2006134
26,P,0,SRR5580163.2332970,691965,1982369
26,P,0,SRR5580160.4886020,879630,329380
26,P,0,SRR5580160.2730867,861448,12333
26,P,0,SRR5580164.368184,38018,12333
26,P,0,SRR5580160.285456,1029988,196894
26,P,0,SRR5580160.1677440,115992,1914020
26,P,0,SRR5580160.74923,682650,445686
26,P,0,SRR5580163.1676711,646413,196894
26,P,0,SRR5580160.3088360,38018,12333
26,P,0,SRR5580164.2211829,861448,12333
26,P,0,SRR5580163.71945,38018,12333
26,P,0,SRR5580161.1965621,38018,12333
26,P,0,SRR5580160.977368,1204535,196896
26,P,0,SRR5580160.155646,1522092,196896
26,P,0,SRR5580163.1730041,1211643,1623296
26,P,0,SRR5580164.1167350,179237,102294
26,P,0,SRR5580163.828200,1229753,196896
26,P,0,SRR5580160.478689,38018,12333
26,P,0,SRR5580160.2054818,1042123,196894
26,P,0,SRR5580164.2496737,861448,12333
26,P,0,SRR5580164.2605265,861448,12333
26,P,0,SRR5580160.908835,335924,196896
26,P,0,SRR5580161.1254440,1211643,1623296
26,P,0,SRR5580159.372943,1137745,196896
26,P,0,SRR5580164.1393790,1486660,196896
26,P,0,SRR5580163.1519554,335924,196896
26,P,0,SRR5580164.2383353,242527,1720323
26,P,0,SRR5580161.1579254,1229757,1965376
26,P,0,SRR5580164.2101275,1406793,196894
26,P,0,SRR5580159.1296533,38018,12333
26,P,0,SRR5580161.65015,38018,12333
26,P,0,SRR5580164.1167592,38018,12333
26,P,0,SRR5580160.879133,179237,102294
26,P,0,SRR5580160.4988958,38018,12333
26,P,0,SRR5580161.297762,38018,12333
26,P,0,SRR5580160.5157684,38018,12333
26,P,0,SRR5580163.1576568,691964,1982368
